path	baseline_identity	disposition	owner
scripts/workflow_automation_policy.py	sha256:c5964b6d71627d2de05f38a4412ac62cc7a61f7e0eb93b146866f33c3701068a	retain-operational-tooling	docs/design/engineering/engineering.md
scripts/workflow_automation_state.py	sha256:c6992d5645ab075a7d805fd898ef8029166a8e85303c4de8813c60ade6e90b68	retain-operational-tooling	docs/design/engineering/engineering.md
scripts/workflow_code_state.py	sha256:2da35a2ad5315ad91ac0273f90695d4132575ffc78efcab59753b2f28a38aad9	retain-operational-tooling	docs/design/engineering/engineering.md
specs/README.md	sha256:c669a798013b4c8f908584b54b1287d3f39ef04957f0d41db3f71f900c7910f1	hold-unmapped-source	specs/README.md
specs/architecture-package-method.md	sha256:4b8ca5c93fc85e1a8bdceb0203c7ad2faf7e41921d2eeb11c1b3eaf482a95899	remove-mapped-legacy-source	docs/design/engineering/engineering.md; source-disposition.md additional audited source dispositions
specs/architecture-package-method.test.md	sha256:86b42bc0f616931f51462da90e579722a720cfc7c24585d3272fb7bf50d03346	remove-mapped-legacy-source	docs/design/engineering/engineering.md; source-disposition.md additional audited source dispositions
specs/architecture-review-skill-simplification.md	sha256:4a199a52ab2347ca4db98616cb46bd384d25c804aaca28139fef56abb972f578	remove-retired-authoring-skill-source	docs/design/skill/design.md; docs/design/skill/assessment.md; docs/design/skill/workflow.md; docs/design/cli/records.md
specs/architecture-review-skill-simplification.test.md	sha256:b73a29e1a959b8705135770a94aa50e1218e83b6ee613f19778062d1fdc64aeb	remove-retired-authoring-skill-source	docs/design/skill/design.md; docs/design/skill/assessment.md; docs/design/skill/workflow.md; docs/design/cli/records.md
specs/architecture-skill-simplification.md	sha256:4325ef95349e53edd2074b4d6bb5cc1b62dd1430a95de3c0da95a052ff3882fb	remove-retired-authoring-skill-source	docs/design/skill/design.md; docs/design/skill/assessment.md; docs/design/skill/workflow.md; docs/design/cli/records.md
specs/architecture-skill-simplification.test.md	sha256:414570565734eb0433eef28833f8518adfb47e8b2edfd0b8e49b8d5062b48fe6	remove-retired-authoring-skill-source	docs/design/skill/design.md; docs/design/skill/assessment.md; docs/design/skill/workflow.md; docs/design/cli/records.md
specs/artifact-status-lifecycle-ownership.md	sha256:51dcff3840da41e28fce558c42577aaefd136f1a93b41d508f6096b6f42478ea	remove-lifecycle-navigation-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md; docs/design/cli/records.md
specs/artifact-status-lifecycle-ownership.test.md	sha256:d63acac4aa8b0b02d17905e18b8d602e3b2ec109d25255fe8bb88876e5ffdb99	remove-lifecycle-navigation-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md; docs/design/cli/records.md
specs/boundary-first-activation.yaml	sha256:09a4f682976282dcaa131818f495717909230098dea59f8efb3ffa1790d73cde	retain-operational-reference	specs/boundary-first-proof-model.md
specs/boundary-first-proof-model.md	sha256:5415198261942fb08f9a06efb078348d3095b0d4ba35bcfb82de4a73b42f40ee	hold-unmapped-source	specs/boundary-first-proof-model.md
specs/boundary-first-proof-model.test.md	sha256:c57ac0b74f6209dbab09741cb97f0139750cced084297dd1ba61da7cec3366c8	hold-unmapped-proof	specs/boundary-first-proof-model.md
specs/boundary-first-resources.yaml	sha256:320335d3e902eea21c49a2d0a933427cd1953c3eb298819420f10fbd496339d7	retain-operational-reference	specs/boundary-first-proof-model.md
specs/boundary-first-v1-v0-3-7-activation-release.md	sha256:ac8ca11ddb0d150fcbc58d3874e6eb1568675cc436cd6e9888c92141a8d46d66	hold-unmapped-source	specs/boundary-first-v1-v0-3-7-activation-release.md
specs/boundary-first-v1-v0-3-7-activation-release.test.md	sha256:bd38d12bcb558e1352b0e49ef0d5d5d018238c22ccceaea841aee3c9dd5fa5af	hold-unmapped-proof	specs/boundary-first-v1-v0-3-7-activation-release.md
specs/bugfix-skill-simplification.md	sha256:a3ff7c2894f8a51eb18f39a06b31ec3ba8cb53d0dfb2941e13b0fb44470d93d7	hold-unmapped-source	specs/bugfix-skill-simplification.md
specs/bugfix-skill-simplification.test.md	sha256:0e0d98ca2a719b8a6dd3cdad5cc6d1bc688528b545a7dbb7388146b45153f1c3	hold-unmapped-proof	specs/bugfix-skill-simplification.md
specs/change-record-catalog-registration-and-bounded-read-model.md	sha256:b7a602cbcc6a50e16b8876a5c12c3b68b6241b60f0bafdb752c32c1d977c03bd	retain-current-contract	specs/change-record-catalog-registration-and-bounded-read-model.md
specs/change-record-catalog-registration-and-bounded-read-model.test.md	sha256:894fe8b71942518e45f979012aceee0d052ae9d1d667c371d6c8aab237ace16a	retain-current-contract	specs/change-record-catalog-registration-and-bounded-read-model.md
specs/ci-maintenance-skill-simplification.md	sha256:84d5ead6377e034d4d9850c7075b9029911621acc17efc705af156e1acf6daaa	hold-unmapped-source	specs/ci-maintenance-skill-simplification.md
specs/ci-maintenance-skill-simplification.test.md	sha256:09c66d787e672c5b2307470808a8f27971f1f2eb0dee92147a45044c88c98983	hold-unmapped-proof	specs/ci-maintenance-skill-simplification.md
specs/ci-maintenance-skill.md	sha256:62ccbe97657f3b16051bce03a6056d70ef575a343d0401e10c3d7a378bedb10a	hold-unmapped-source	specs/ci-maintenance-skill.md
specs/ci-maintenance-skill.test.md	sha256:623fd3aff5055da7ea4b583b48677cc34ff0669f18d0ed83a0607fab2ca0e7ce	hold-unmapped-proof	specs/ci-maintenance-skill.md
specs/cli-observability-and-token-efficient-results.md	sha256:b2bbe336ebf56ec47d2c595e47095f12998d3a1d837e67000a58e6f79c1ffae4	retain-current-contract	specs/cli-observability-and-token-efficient-results.md
specs/cli-observability-and-token-efficient-results.test.md	sha256:8c509aeb9adf3f0b329f235fa729934210919fdbb93b24bb5d29e57d2af80e8a	retain-current-contract	specs/cli-observability-and-token-efficient-results.md
specs/code-review-branch-reality-and-traceability.md	sha256:4ba9d2f0e358bc7bd7367017322d51d9ae0ab5ab955e0d183406a6698eabae23	remove-selected-closeout-source	docs/design/skill/assessment.md; Records/CLI representation
specs/code-review-branch-reality-and-traceability.test.md	sha256:82392d6a06d08a765029f515d481e046aab72c792a805d81a5139c131739d063	remove-selected-closeout-source	docs/design/skill/assessment.md; Records/CLI representation
specs/code-review-independence-under-autoprogression.md	sha256:5b2716ba3ef1459f8ba230aef5bfff6ad7cb52c655d0fafd24ddc06cd02cd6fe	remove-selected-review-handoff-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md
specs/code-review-independence-under-autoprogression.test.md	sha256:839dcbe3eb4353df4ba2380130961a53f771d542c69cb43bb7742368b12604c5	remove-selected-review-handoff-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md
specs/code-review-skill-simplification.md	sha256:fdf3592a0c8059dbd17936dd690134cd2a6054f4430b36bf984db14cbc06fc0e	hold-unmapped-source	specs/code-review-skill-simplification.md
specs/code-review-skill-simplification.test.md	sha256:0b40574979e75b7a18a4bae9687504c986fbad584e9fdfe25034d73ab8541166	hold-unmapped-proof	specs/code-review-skill-simplification.md
specs/compact-change-validation-metadata.md	sha256:a4628adbfd3cfc61955d3944477041519a1849c665d0edec5f1a99e942a380c6	remove-mapped-legacy-source	docs/design/engineering/engineering.md; source-disposition.md additional audited source dispositions
specs/compact-change-validation-metadata.test.md	sha256:3192ef3faab97156c5828d0801240cb0b6f150bcb48700ab18465a2739954723	remove-mapped-legacy-source	docs/design/engineering/engineering.md; source-disposition.md additional audited source dispositions
specs/compact-current-state-change-record.md	sha256:b2540e2b2fe619ab6d06764ba3a2baf8991a8fc61d47155339e9b900529c0791	remove-mapped-legacy-source	docs/design/engineering/engineering.md; source-disposition.md additional audited source dispositions
specs/consolidated-review-gates.md	sha256:d5384105747d81133eb9f49e560b0598d37f4d0ab3b358626c4485f65f9c2d2d	remove-selected-review-handoff-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md
specs/consolidated-review-gates.test.md	sha256:8e5e50e25465009834277835ebc38de984012775ea3e95ba8c3f565349ab1eae	remove-selected-review-handoff-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md
specs/constitution-governance-surface.md	sha256:4e55fdd1ad1f18e3151105dea26baccbf3569c53bb86d5ea6114c0654d8b5b6c	retain-current-contract	specs/constitution-governance-surface.md
specs/constitution-governance-surface.test.md	sha256:c6608c3d71d5aaf46e55520b2397c4acb3f680cb01e18f76968515fc9f239d69	retain-current-contract	specs/constitution-governance-surface.md
specs/cost-bounded-rigor-after-single-source-skills-and-follow-up-routing.md	sha256:3bf5fad77fb9ed35cc701da0b16f7c9c13ce31ad28be78fb8109fa782b127e8b	remove-consolidated-cost-bounded-rigor-source	docs/design/skill/skill.md
specs/cost-bounded-rigor-after-single-source-skills-and-follow-up-routing.test.md	sha256:56a202cf528b1880ce5e7d1c2e372bc3dcd16fdc894042b8165d13d929c5aa80	remove-consolidated-cost-bounded-rigor-source	docs/design/skill/skill.md
specs/cost-bounded-rigor-m2-selected-skill-reminders.md	sha256:0d4a1aee0bf7120181652550ac9cf40d76aed3e09ecdbb968f3d8bfe831bd569	remove-consolidated-cost-bounded-rigor-source	docs/design/skill/skill.md
specs/cost-bounded-rigor-m2-selected-skill-reminders.test.md	sha256:c507608bf139fd929b45cdc2ef7ac49e7c088e54fbc62b929d10fd152a726457	remove-consolidated-cost-bounded-rigor-source	docs/design/skill/skill.md
specs/cost-bounded-rigor-m3-validation-budget-guidance.md	sha256:3e0e22a01f334efae326aee70918f73c807fee4731a484cb175ac5f104f81d7c	remove-consolidated-cost-bounded-rigor-source	docs/design/engineering/validation.md
specs/cost-bounded-rigor-m3-validation-budget-guidance.test.md	sha256:232107472e0bdcdbd38bb3e5e2c2df24ce59071b0a9c26be273d111b0226eb54	remove-consolidated-cost-bounded-rigor-source	docs/design/engineering/validation.md
specs/cost-bounded-rigor-m4-lifecycle-token-cost-summary.md	sha256:7c079a7ccae2a8c2edadd81a08dfd53995c33325bf64e677d0e0bfa7d642856c	retain-current-contract	specs/cost-bounded-rigor-m4-lifecycle-token-cost-summary.md
specs/cost-bounded-rigor-m4-lifecycle-token-cost-summary.test.md	sha256:07fef7aec99d254b5a923df1cfef6dbde6bb73f9b412440955800dbe9f6579be	retain-current-contract	specs/cost-bounded-rigor-m4-lifecycle-token-cost-summary.md
specs/cost-bounded-rigor-m5-progressive-loading-follow-through.md	sha256:ace5e6b38c757b58f123284fa27c5cf9c030196c837b0a055cf4220bcc2dc5d1	remove-consolidated-cost-bounded-rigor-source	docs/design/skill/skill.md
specs/cost-bounded-rigor-m5-progressive-loading-follow-through.test.md	sha256:aa6886fa090afcb732aa7c81d6e4b112635890019db78c1a1f2b2d1b2e36e4ff	remove-consolidated-cost-bounded-rigor-source	docs/design/skill/skill.md
specs/customer-portable-public-skill-evidence.md	sha256:d786f7bab328b82be9c65cb42d7948337fcfb6bf7bdd32df55005c61d69dacb9	remove-mapped-common-source	docs/design/skill/skill.md
specs/customer-portable-public-skill-evidence.test.md	sha256:b6d8ec25acffa62b0262195d871aab4b3bc77a183a96752499b974c8103dbc5b	remove-mapped-proof-document	docs/design/skill/skill.md
specs/docs-changes-skill-enforcement.md	sha256:9e4447f43aa582c6a3d402ffd2eecc47ee63a1875f030a29f2fcd2d03fdbec4e	remove-legacy-change-pack-source	CONSTITUTION.md; docs/design/skill/workflow.md; docs/design/skill/assessment.md; docs/design/cli/records.md
specs/docs-changes-skill-enforcement.test.md	sha256:7852e32cea1971f23b8e3660090a9d96fe19589c43cdc2bea8b2d471e88e29a0	remove-legacy-change-pack-source	CONSTITUTION.md; docs/design/skill/workflow.md; docs/design/skill/assessment.md; docs/design/cli/records.md
specs/docs-changes-usage-policy.md	sha256:a1c7b0334bfc1ab93823400c407570182d6ab1d05f380ebac1cf32bc52922e1e	remove-legacy-change-pack-source	CONSTITUTION.md; docs/design/skill/workflow.md; docs/design/skill/assessment.md; docs/design/cli/records.md
specs/docs-changes-usage-policy.test.md	sha256:0ce181ded41e538d478bcfdcb690227938d50e9b6c78ce0f9461dbce33ba5436	remove-legacy-change-pack-source	CONSTITUTION.md; docs/design/skill/workflow.md; docs/design/skill/assessment.md; docs/design/cli/records.md
specs/documentation-source-formatting.md	sha256:93f764fbcedda823272f4e7c457109c0b7cb1c87b020c320457c4b9993ece723	hold-unmapped-source	specs/documentation-source-formatting.md
specs/documentation-source-formatting.test.md	sha256:c53cce065529b46f54a4450db99877b41014b027de6ce398f38d174f626d34d7	hold-unmapped-proof	specs/documentation-source-formatting.md
specs/downstream-status-settlement-before-reliance.md	sha256:0f2a69e38a79933600ea4ca0be6475de562d45ac8a7793363ddf3ac49849cb8e	remove-selected-review-recording-source	docs/design/skill/assessment.md; docs/design/skill/workflow.md; docs/design/cli/records.md
specs/downstream-status-settlement-before-reliance.test.md	sha256:8117b17edd77a52777f7845b2f65e6731b10e4c5df6f047c44e7232e2328f708	remove-selected-review-recording-source	docs/design/skill/assessment.md; docs/design/skill/workflow.md; docs/design/cli/records.md
specs/expand-dynamic-token-friendliness-benchmarks-for-core-skills.md	sha256:e16e58374e22dab1644f2e113c4a3590f53a8fd0c2fb7dfe38b3b788293c5bc2	hold-unmapped-source	specs/expand-dynamic-token-friendliness-benchmarks-for-core-skills.md
specs/expand-dynamic-token-friendliness-benchmarks-for-core-skills.test.md	sha256:12d11925d5d97d2a8f07de7c85b45fe9ce313bcf01676a9fc504536907988423	hold-unmapped-proof	specs/expand-dynamic-token-friendliness-benchmarks-for-core-skills.md
specs/explain-change-skill-simplification.md	sha256:826cbf5c07be5dab2c4e4f2e4631799ba2caac6f46a4570fc78b7b0c3f4f3e15	remove-selected-closeout-source	docs/design/skill/assessment.md; Records/CLI representation
specs/explain-change-skill-simplification.test.md	sha256:8b32492bfb8d6f51dcbd85b6d31560a1b574abadb309585a6afc18d986d65d69	remove-selected-closeout-source	docs/design/skill/assessment.md; Records/CLI representation
specs/feature-template.md	sha256:f1c05a9b7c48d44a81d36e23d23925abba29aacae7375335f357063f638263b3	hold-unmapped-source	specs/feature-template.md
specs/feature-template.test.md	sha256:bfe6e8333bc4f77727976ebfee9a405d622e8388a2f5dac327e87168afe1c3cf	hold-unmapped-proof	specs/feature-template.md
specs/follow-up-ownership-and-deferred-work-register.md	sha256:063c2cb75786c4fa7ef649036da094b75e0037947e233daebd62d4bfb27e6ef9	hold-unmapped-source	specs/follow-up-ownership-and-deferred-work-register.md
specs/follow-up-ownership-and-deferred-work-register.test.md	sha256:5a916286d09eb4604703ff339aaf0cf49c59c5726341014e51f60063b8a9f564	hold-unmapped-proof	specs/follow-up-ownership-and-deferred-work-register.md
specs/formal-review-recording.md	sha256:276a087b22d9e1a5dd9e7ccb395f825ee890f35dfacc1b401f622125ab05d8cf	remove-selected-review-recording-source	docs/design/skill/assessment.md; docs/design/skill/workflow.md; docs/design/cli/records.md
specs/formal-review-recording.test.md	sha256:52a99b3bf197ab86fb3ad9a2f5ee6ad2e27686dc363ce0021b1ea595b79193a1	remove-selected-review-recording-source	docs/design/skill/assessment.md; docs/design/skill/workflow.md; docs/design/cli/records.md
specs/governed-lifecycle-cli.md	sha256:4dff8478a17c5689516f22ad9f29d92311a38e2f73e84c40319f9bf5faab5714	remove-mapped-legacy-source	docs/design/engineering/engineering.md; source-disposition.md additional audited source dispositions
specs/governed-lifecycle-cli.test.md	sha256:84e93b72a2416d8ede18c83916b6a9e93f90798602e02ecd482f8c4e9bcae0ba	remove-mapped-legacy-source	docs/design/engineering/engineering.md; source-disposition.md additional audited source dispositions
specs/guide-system-source-of-truth-alignment.md	sha256:6672ebebb643ca555603078106fc1fa9f8d152551910796c285da40d44ae17e8	remove-superseded-workflow-guide-source	specs/refocus-workflow-into-route.md; docs/design/skill/design.md; docs/design/system.md
specs/guide-system-source-of-truth-alignment.test.md	sha256:b73666ef2e4b307235a4fccdd6c5ec76e18fac7eb9fc7454d600ab4820c8770b	remove-superseded-workflow-guide-source	specs/refocus-workflow-into-route.md; docs/design/skill/design.md; docs/design/system.md
specs/impact-aware-final-verification.md	sha256:e4b3e73689520925f3ff03f71338f2ffafb05428a0063937be7116947e5237d6	remove-selected-closeout-source	docs/design/skill/assessment.md; Records/CLI representation
specs/implement-first-attempt-correctness.md	sha256:3a8d6759c2ecb517137b42127d199dcadb55bff3d98a326ec54b3c4976e0cbfb	hold-unmapped-source	specs/implement-first-attempt-correctness.md
specs/implement-first-attempt-correctness.test.md	sha256:7e4d8469e5c5af5e60f132358df5c85f69175a8454a6d85e61042c2e2080a9db	hold-unmapped-proof	specs/implement-first-attempt-correctness.md
specs/implement-skill-simplification.md	sha256:b2cedc4d386b00acfa609f844844f7ba87d7dbd1768e67c58c7a0f74aa697069	hold-unmapped-source	specs/implement-skill-simplification.md
specs/implement-skill-simplification.test.md	sha256:6d0cf6da865e485e883cd6aa4006938adb2e320e333f1cfb3f83f311ef6792ef	hold-unmapped-proof	specs/implement-skill-simplification.md
specs/implementation-autoprogression-through-verify.test.md	sha256:9cce19288ca4fd8965c16db883d12f000ed53c80ff3a82f7ffd68f39f242b158	hold-unmapped-proof	specs/implementation-autoprogression-through-verify.md
specs/installed-skill-artifact-placement-contract.md	sha256:8907a71e32a451b409c7d0c7133329c4183f3f412d3ee326c1ac416715f0e8c5	hold-unmapped-source	specs/installed-skill-artifact-placement-contract.md
specs/installed-skill-artifact-placement-contract.test.md	sha256:0f22d62b5d12669dbfd5b353d5c4a45c3501ffbace1c44e833ae569b58762d91	hold-unmapped-proof	specs/installed-skill-artifact-placement-contract.md
specs/learn-artifact-model.md	sha256:e1f068e539d8cad3e20493e13515a3529d83fbd7dc71ae8a201b5c1adcd66cdc	retain-current-contract	specs/learn-artifact-model.md
specs/learn-artifact-model.test.md	sha256:954f22cca623ec7da98717513992f83a97e7e55b2bde4d805d4792e1cd084768	retain-current-contract	specs/learn-artifact-model.md
specs/learn-skill-simplification.md	sha256:a7c71210ad45ab2b48daad06b5af0567046551f0f13e56a8cb8168c4d09016db	retain-current-contract	specs/learn-skill-simplification.md
specs/learn-skill-simplification.test.md	sha256:7618bdbfd88a5cdc7fe9e4c8fd77b65baba495f040ad6df1c53e0933c807819d	retain-current-contract	specs/learn-skill-simplification.md
specs/legacy-architecture-lifecycle-normalization.test.md	sha256:6c6e22eb85faf84360422090501f0bd30c28217698b0b5be2ed3711b330b3755	remove-archived-april-architecture	docs/design/system.md; docs/design/skill/workflow.md; docs/design/cli/records.md; docs/design/engineering/engineering.md
specs/lightweight-requirement-delivery-model.md	sha256:6bc2d07d0a026201d52060ab9966ad850cf37b1d0f61203a8fc4512aa44d71a6	remove-requirement-delivery-source	docs/design/skill/design.md; docs/design/skill/skill.md; docs/design/skill/assessment.md
specs/lightweight-requirement-delivery-model.test.md	sha256:5616ca914618d9bbde256f80acf61447a19cd62fe8f0dda4a488bffe614bdeb2	remove-requirement-delivery-source	docs/design/skill/design.md; docs/design/skill/skill.md; docs/design/skill/assessment.md
specs/markdown-readability-contract.md	sha256:6a8ed333bb9ed3a8e3ad9bd351966cd468e9cfad383c8ee410300a7877b63f80	retain-current-contract	specs/markdown-readability-contract.md
specs/markdown-readability-contract.test.md	sha256:a513a4cb5ea1c0c700e18a74dc1aa3158b259345a2dd2940f91e4acfd81fd63c	retain-current-contract	specs/markdown-readability-contract.md
specs/milestone-aware-review-handoff.md	sha256:17e3ae475ec9ec501e125bb8420ab49a3cd2fffe8aed017e3b6996af71dc8b57	remove-selected-review-handoff-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md
specs/milestone-aware-review-handoff.test.md	sha256:9425537bc841b9b482fcf8b6241e789a0f5848f2ec731ac327ea984e2458cd82	remove-selected-review-handoff-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md
specs/multi-agent-adapters-first-public-release.md	sha256:aeb28a72f794bf9771551f1e3b7f9ff2e8f3ba5b7debdf6f1da6c220021cfda8	hold-unmapped-source	specs/multi-agent-adapters-first-public-release.md
specs/multi-agent-adapters-first-public-release.test.md	sha256:8d6b02784ae07f83595f377fa08bb11ef66606abf5f270d2bdda44860cd9d793	hold-unmapped-proof	specs/multi-agent-adapters-first-public-release.md
specs/plan-index-lifecycle-ownership.md	sha256:e2ea42ddafafbbc0bcdb4f12eafa42bfb2a1edd2788869ff17bb59ed41336b77	remove-lifecycle-navigation-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md; docs/design/cli/records.md
specs/plan-index-lifecycle-ownership.test.md	sha256:b147604476485b0c2fa93da4edaf8fcf46aa2abcbd0d87ea2e6383c0c505992b	remove-lifecycle-navigation-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md; docs/design/cli/records.md
specs/plan-review-skill-simplification.md	sha256:0eec4ef2d96907b452395aa8410d9afd904a8cc99e3e75f9098b4794c8d3947b	remove-retired-routing-review-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md; specs/plan-skill-simplification.md
specs/plan-review-skill-simplification.test.md	sha256:348e3677645113886a8d4b5b776e43352c9ec6376e6d6cd0d9d56247c8e532fc	remove-retired-routing-review-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md; specs/plan-skill-simplification.md
specs/plan-skill-simplification.md	sha256:b4e95d396f1e7e54aa12267e33389700457226487a52ed4cdd1022f391936414	remove-consolidated-plan-procedure-source	docs/design/skill/skill.md
specs/plan-skill-simplification.test.md	sha256:004ce59bbe036c559e64eb20437db9e820df21bf06066c43d39e71276730dfed	remove-consolidated-plan-procedure-source	docs/design/skill/skill.md
specs/pr-skill-simplification.md	sha256:c5a764eeebe4d1fe779e3c087064b5f0daa953e88862f0104c4cc3b302445f19	hold-unmapped-source	specs/pr-skill-simplification.md
specs/pr-skill-simplification.test.md	sha256:f6dc8a8d208fb263975a5795f2be1aacb98fa6308e84838b0f4dec33a4f4e752	hold-unmapped-proof	specs/pr-skill-simplification.md
specs/progressive-boundary-first-skill-guidance.md	sha256:983a6cab29dd12ff18866f06a2a818ab9c198dd3a3ccddccc06c8e95516d2dd2	hold-unmapped-source	specs/progressive-boundary-first-skill-guidance.md
specs/progressive-boundary-first-skill-guidance.test.md	sha256:30595f49cb782e772588334dc9b6c31c728f5b6567892784d6fa27488e3f5257	hold-unmapped-proof	specs/progressive-boundary-first-skill-guidance.md
specs/progressive-loading-high-cost-public-skills.md	sha256:03e33794a51fdea44fcf72b3711823a42392edb2fee493dd93f3e9f3481c8f26	hold-unmapped-source	specs/progressive-loading-high-cost-public-skills.md
specs/progressive-loading-high-cost-public-skills.test.md	sha256:ba48ed6c6d466566b91e6a969ab07319d9d9fe7b385462c717428441a04fd724	hold-unmapped-proof	specs/progressive-loading-high-cost-public-skills.md
specs/project-artifact-location-guide-and-examples-surface.md	sha256:8368d33a540cb1a98b3f3dc4d95589534ef0d57b82644db5afca7c18568de7d3	hold-unmapped-source	specs/project-artifact-location-guide-and-examples-surface.md
specs/project-artifact-location-guide-and-examples-surface.test.md	sha256:6e4550a229790163d4afe79a74b086cad25d88aa045f7e0a5332a7dfa593b1bc	hold-unmapped-proof	specs/project-artifact-location-guide-and-examples-surface.md
specs/project-map.md	sha256:0ae5fb0c030c31770efed7f8ae711bc6a17063e4514542796690c18f8fc1d954	retain-current-contract	specs/project-map.md
specs/project-map.test.md	sha256:0798e6d9e68540037bebd1884ccde2895d168e61388efc891d3ce48dd2b54914	retain-current-contract	specs/project-map.md
specs/proposal-family-assets-progressive-disclosure.md	sha256:e8845497bd91625897f2968821241248c1c2021ca7a02e68d2a4f698b4eb4642	remove-consolidated-proposal-assets-source	docs/design/skill/skill.md
specs/proposal-family-assets-progressive-disclosure.test.md	sha256:8fdd227a831a0ded4b2c41260dee87bc644a35603c47516537ae64bac4f2fd88	remove-consolidated-proposal-assets-source	docs/design/skill/skill.md
specs/proposal-review-skill-simplification.md	sha256:f87432a4b4eb915ab335ec5f31f52410eb0d19b0d23a3d5361f470c59e09596d	remove-consolidated-proposal-procedures-source	docs/design/skill/assessment.md
specs/proposal-review-skill-simplification.test.md	sha256:1347507caf412d45bc973f88da864f830d93690a10246e7335165c308164392e	remove-consolidated-proposal-procedures-source	docs/design/skill/assessment.md
specs/proposal-skill-simplification.md	sha256:b807971d8565f6adc3796bd1666ea6330d36424a0b818e1f96f10750fa74cd54	remove-consolidated-proposal-procedures-source	docs/design/skill/skill.md
specs/proposal-skill-simplification.test.md	sha256:10b0e7926339e02f2bcc7868e4fb2d5d82094da98b139637d43d5a5186b7d35e	remove-consolidated-proposal-procedures-source	docs/design/skill/skill.md
specs/public-adapter-artifact-migration-examples-concise-skill-release.md	sha256:f3fe5801ed5f28dfe50335d0f958394bb4d3410a58847abdf1007f011c472ba3	hold-unmapped-source	specs/public-adapter-artifact-migration-examples-concise-skill-release.md
specs/public-adapter-artifact-migration-examples-concise-skill-release.test.md	sha256:84d12ab2e0bdc1d641a097e5371c64a701a77940d468e3ad55eb5e27130c2805	hold-unmapped-proof	specs/public-adapter-artifact-migration-examples-concise-skill-release.md
specs/public-discovery-and-developer-adoption-surface.md	sha256:46613056a475ddab09b2691e65112e089ba241302314454980311a5c46e8b98e	hold-unmapped-source	specs/public-discovery-and-developer-adoption-surface.md
specs/public-discovery-and-developer-adoption-surface.test.md	sha256:8c851069bac8fd7e5b93560184d3cef35596d10c8d14c1f033f28e620efc3985	hold-unmapped-proof	specs/public-discovery-and-developer-adoption-surface.md
specs/publish-next-release-with-single-authored-skill-source.md	sha256:e935bf435bb9ea53cb0c3221c45837bd638aa9be3808be83a77652551a3b5504	remove-historical-transition-release-source	docs/design/engineering/packaging.md; docs/design/engineering/release.md
specs/publish-next-release-with-single-authored-skill-source.test.md	sha256:be871eca16792e81ce8a2bc525a0dd023f47a6272bf869fa17d7d25a70b43ee6	remove-historical-transition-release-source	docs/design/engineering/packaging.md; docs/design/engineering/release.md
specs/published-skill-first-repository-simplification.md	sha256:5b08ce71c66a0519d7384f85f1165ad1bec05ea27d2c2f0749aeafff5311027a	hold-unmapped-source	specs/published-skill-first-repository-simplification.md
specs/published-skill-first-repository-simplification.test.md	sha256:e6454aa501a7db02051a3e2df6f53ac5013cb285bfb1d786429bb8e587920ec5	hold-unmapped-proof	specs/published-skill-first-repository-simplification.md
specs/readme-user-value-positioning.md	sha256:b0df253af77c5b73224b3074264be0bd95396b1e0fd8633a81825947586c6d77	remove-old-readme-positioning-source	VISION.md; CONSTITUTION.md; specs/public-discovery-and-developer-adoption-surface.md
specs/readme-user-value-positioning.test.md	sha256:72ac157f0ceb9fb814c9850edeefacca3ccf9205147fc44a17829f896cc11509	remove-old-readme-positioning-source	VISION.md; CONSTITUTION.md; specs/public-discovery-and-developer-adoption-surface.md
specs/references/boundary-first-feature-authoring-v1.md	sha256:7179b4f48e6ba5a1503237f58875f0dc5fe8cdc2c7e77f277c6debee714387b8	retain-operational-reference	specs/boundary-first-proof-model.md
specs/references/boundary-first-method-v1.md	sha256:89337cf5da8462ad2afa0c50e04fb7233beea7ce030a049fa3a1695fc57ea2d0	retain-operational-reference	specs/boundary-first-proof-model.md
specs/references/boundary-first-proof-v1.md	sha256:ec8e8239c642bf340c4c8aba2105ae9783bced35230bb5bf6501b7b931e6cc4d	retain-operational-reference	specs/boundary-first-proof-model.md
specs/refine-explore-research-optional-discovery-skills.md	sha256:d870c06717513ddd0952a559ce1af21dbafb165148d9af6e52d53e936d6e216e	retain-current-contract	specs/refine-explore-research-optional-discovery-skills.md
specs/refocus-workflow-into-route.md	sha256:a664f27e23e3052fd11fd5e3595a4c4a4d99329ef32470617115cc8bfa780826	hold-unmapped-source	specs/refocus-workflow-into-route.md
specs/relax-pr-evidence-tail.md	sha256:0331f71c48d1476427e9024a0fd5e3bbc49772814a52ee1f6086b35dd3d37f58	hold-unmapped-source	specs/relax-pr-evidence-tail.md
